duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature_1,time_signature_3,time_signature_4,time_signature_5
167760,0,0.705,0.562,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,0.0,0.0,1.0,0.0
255428,0,0.595,0.635,-9.142,0,0.0722,0.0506,4.92e-06,0.077,0.117,139.755,0.0,0.0,1.0,0.0
195666,0,0.55,0.958,-5.292,0,0.0678,0.0227,0.129,0.128,0.595,120.052,0.0,0.0,1.0,0.0
166213,0,0.441,0.568,-8.833,1,0.0298,0.326,0.0,0.368,0.721,130.131,0.0,0.0,1.0,0.0
190835,1,0.749,0.694,-8.879,0,0.0951,0.0134,0.765,0.136,0.688,123.037,0.0,0.0,1.0,0.0
162000,0,0.759,0.392,-10.802,0,0.369,0.0574,0.0,0.143,0.574,159.942,0.0,0.0,1.0,0.0
236560,0,0.701,0.589,-8.463,1,0.157,0.0156,0.0,0.169,0.229,99.989,0.0,0.0,1.0,0.0
232000,0,0.561,0.651,-2.725,0,0.031,0.322,0.0,0.1,0.162,105.047,0.0,0.0,1.0,0.0
251483,0,0.636,0.181,-11.744,1,0.0327,0.92,4.1e-06,0.168,0.372,120.012,0.0,0.0,1.0,0.0
221052,0,0.766,0.688,-4.02,0,0.0711,0.353,0.0,0.0597,0.761,152.048,0.0,0.0,1.0,0.0
360048,1,0.292,0.878,-3.846,1,0.0628,0.00188,0.0453,0.0757,0.0468,120.076,0.0,0.0,1.0,0.0
128048,0,0.302,0.096,-28.927,0,0.0309,0.972,0.903,0.098,0.382,94.275,0.0,0.0,1.0,0.0
252565,0,0.657,0.652,-7.247,1,0.05,0.37,0.0,0.238,0.665,109.885,0.0,0.0,1.0,0.0
147413,0,0.468,0.565,-5.615,1,0.101,0.522,0.0,0.0517,0.581,140.941,0.0,0.0,1.0,0.0
397200,0,0.764,0.675,-7.785,1,0.0406,0.00761,2.12e-05,0.253,0.594,122.958,0.0,0.0,1.0,0.0
243560,0,0.497,0.916,-3.984,1,0.103,0.0774,1.97e-05,0.0635,0.934,136.705,0.0,0.0,1.0,0.0
182160,0,0.635,0.852,-5.799,1,0.0512,0.0669,0.0,0.0773,0.518,98.053,0.0,0.0,1.0,0.0
325500,0,0.686,0.858,-8.528,1,0.043,0.0445,0.709,0.102,0.0728,123.982,0.0,0.0,1.0,0.0
226720,0,0.399,0.505,-5.191,1,0.0301,0.192,6.58e-06,0.104,0.278,118.408,0.0,0.0,1.0,0.0
141943,0,0.331,0.854,-4.602,0,0.0979,0.000109,0.000296,0.0555,0.186,141.882,0.0,0.0,1.0,0.0
156933,0,0.739,0.554,-5.668,1,0.0363,0.39,0.0,0.0785,0.978,137.013,0.0,0.0,1.0,0.0
226874,0,0.569,0.503,-9.587,1,0.0338,0.407,0.00082,0.128,0.207,108.068,0.0,0.0,1.0,0.0
194734,0,0.462,0.967,-0.965,0,0.154,0.00949,1.34e-06,0.335,0.265,174.893,0.0,0.0,1.0,0.0
92960,0,0.906,0.441,-6.908,1,0.042,0.198,0.0,0.401,0.952,112.936,0.0,0.0,1.0,0.0
133560,0,0.564,0.258,-13.027,0,0.0753,0.914,4.16e-05,0.2,0.41,109.349,0.0,0.0,1.0,0.0
127325,0,0.648,0.871,-4.578,0,0.0482,0.328,0.426,0.0454,0.891,91.995,0.0,0.0,1.0,0.0
155951,1,0.819,0.35,-10.433,1,0.062,0.0585,0.243,0.109,0.118,121.966,0.0,0.0,1.0,0.0
230237,0,0.444,0.565,-7.76,1,0.0387,0.557,2.01e-06,0.746,0.212,157.812,0.0,0.0,1.0,0.0
209454,0,0.718,0.762,-6.308,1,0.0518,0.36,0.0,0.115,0.418,110.066,0.0,0.0,1.0,0.0
189910,1,0.688,0.985,-1.712,1,0.308,0.0385,0.000517,0.12,0.199,120.013,0.0,0.0,1.0,0.0
229226,0,0.73,0.403,-10.146,1,0.0483,0.718,0.00225,0.0985,0.502,124.899,0.0,0.0,1.0,0.0
208613,0,0.207,0.989,-4.441,1,0.0955,2.2e-06,0.613,0.399,0.0387,110.653,0.0,0.0,1.0,0.0
149773,0,0.383,0.299,-9.42,1,0.0345,0.817,0.0,0.118,0.318,99.82,0.0,0.0,1.0,0.0
287426,0,0.662,0.487,-9.248,1,0.028,0.694,0.0,0.2,0.391,120.057,0.0,0.0,1.0,0.0
180754,0,0.636,0.65,-6.546,0,0.0354,0.788,0.0,0.657,0.536,95.974,0.0,0.0,1.0,0.0
212480,0,0.514,0.943,-7.325,1,0.0384,0.143,0.333,0.181,0.467,178.085,0.0,0.0,1.0,0.0
154104,1,0.722,0.741,-4.758,0,0.0424,0.517,0.0,0.163,0.734,134.072,0.0,0.0,1.0,0.0
177750,0,0.587,0.557,-8.824,1,0.106,0.427,0.0,0.103,0.395,159.914,0.0,0.0,1.0,0.0
230597,0,0.664,0.817,-5.006,1,0.0546,0.00184,0.787,0.178,0.0396,152.114,0.0,0.0,1.0,0.0
234026,0,0.57,0.577,-6.95,0,0.0275,0.603,1.94e-06,0.266,0.424,113.961,0.0,0.0,1.0,0.0
327760,0,0.154,0.922,-5.782,0,0.0879,0.000202,0.122,0.118,0.196,150.399,0.0,0.0,1.0,0.0
169293,0,0.576,0.98,-5.147,1,0.0948,0.00372,0.0127,0.192,0.496,169.999,0.0,0.0,1.0,0.0
215213,0,0.728,0.821,-3.407,1,0.0559,0.141,1.46e-06,0.0833,0.73,130.018,0.0,0.0,1.0,0.0
319813,0,0.744,0.812,-4.568,1,0.0379,0.0375,0.0138,0.108,0.865,122.083,0.0,0.0,1.0,0.0
385227,0,0.169,0.125,-18.41,0,0.0376,0.987,0.796,0.949,0.0406,81.466,0.0,0.0,1.0,0.0
217638,0,0.581,0.524,-9.023,0,0.0451,0.244,0.0914,0.222,0.215,120.3,0.0,0.0,1.0,0.0
121306,0,0.228,0.327,-14.255,1,0.0295,0.965,0.88,0.0991,0.109,57.17,0.0,1.0,0.0,0.0
256600,0,0.29,0.857,-3.001,1,0.043,0.00125,0.0,0.973,0.235,148.946,0.0,1.0,0.0,0.0
198866,0,0.434,0.3,-8.768,1,0.0286,0.832,0.0,0.143,0.481,84.899,0.0,0.0,1.0,0.0
309426,0,0.425,0.631,-10.465,1,0.135,0.457,2.29e-06,0.963,0.841,115.45,0.0,0.0,1.0,0.0
111818,0,0.645,0.3,-7.833,0,0.0641,0.109,0.903,0.0863,0.49,176.397,0.0,0.0,1.0,0.0
286653,0,0.479,0.943,-3.872,1,0.0451,0.000289,0.0043,0.151,0.468,139.983,0.0,0.0,1.0,0.0
205973,0,0.678,0.933,-2.824,1,0.212,0.455,0.0,0.105,0.845,95.983,0.0,0.0,1.0,0.0
134441,0,0.298,0.532,-12.688,1,0.0307,0.937,0.964,0.122,0.0999,73.885,0.0,1.0,0.0,0.0
255226,0,0.242,0.955,-8.131,1,0.104,8.12e-05,1.22e-05,0.414,0.235,155.389,0.0,0.0,1.0,0.0
205026,0,0.421,0.95,-3.985,1,0.0769,1.21e-05,0.000217,0.314,0.553,80.919,0.0,0.0,1.0,0.0
219689,0,0.772,0.585,-9.457,0,0.0375,0.241,0.0,0.112,0.5,91.99,0.0,0.0,1.0,0.0
235853,0,0.495,0.834,-4.449,0,0.104,0.132,0.0,0.106,0.519,174.922,0.0,0.0,1.0,0.0
274873,0,0.38,0.0747,-17.94,1,0.0312,0.968,0.91,0.487,0.116,100.934,0.0,0.0,1.0,0.0
123609,0,0.664,0.0755,-19.836,1,0.0389,0.91,0.0,0.164,0.575,80.004,1.0,0.0,0.0,0.0
173000,0,0.501,0.836,-3.219,1,0.0423,0.217,0.0,0.353,0.746,162.928,0.0,0.0,1.0,0.0
215980,0,0.749,0.319,-9.946,1,0.0771,0.82,0.0,0.0993,0.216,116.828,0.0,0.0,1.0,0.0
150151,1,0.657,0.387,-14.169,0,0.0782,0.508,0.0371,0.107,0.393,180.012,0.0,0.0,1.0,0.0
45440,0,0.27,0.982,-6.074,0,0.0739,0.00011,0.874,0.409,0.0346,91.325,0.0,0.0,1.0,0.0
178373,1,0.746,0.434,-6.981,1,0.0388,0.0222,8.21e-06,0.101,0.389,119.974,0.0,0.0,1.0,0.0
322080,0,0.438,0.827,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,0.0,0.0,1.0,0.0
230282,0,0.384,0.772,-4.358,0,0.311,0.114,0.0,0.102,0.239,73.735,0.0,0.0,1.0,0.0
247840,0,0.619,0.615,-17.641,0,0.0391,0.0511,0.0222,0.055,0.545,119.935,0.0,0.0,1.0,0.0
165800,0,0.409,0.946,-2.878,1,0.0551,0.235,3.45e-05,0.353,0.707,147.094,0.0,0.0,1.0,0.0
107000,0,0.306,0.12,-17.398,1,0.051,0.985,4.7e-06,0.0975,0.167,69.973,0.0,1.0,0.0,0.0
197706,0,0.224,0.108,-17.761,1,0.0414,0.987,0.76,0.187,0.244,178.474,0.0,0.0,0.0,1.0
174266,0,0.418,0.576,-7.331,0,0.0335,0.2,0.0,0.153,0.254,92.278,0.0,1.0,0.0,0.0
343208,0,0.626,0.924,-8.313,0,0.0486,0.0742,0.0121,0.721,0.8,137.997,0.0,0.0,1.0,0.0
168240,0,0.44,0.947,-3.115,1,0.0652,0.0477,9.95e-06,0.0488,0.892,185.147,0.0,0.0,1.0,0.0
223373,0,0.505,0.755,-7.568,1,0.0315,0.00076,0.0725,0.348,0.532,157.993,0.0,0.0,1.0,0.0
238243,0,0.436,0.721,-5.956,0,0.0852,0.273,0.0,0.132,0.73,171.851,0.0,0.0,1.0,0.0
164832,0,0.332,0.894,-6.103,0,0.0469,0.0207,0.0,0.126,0.656,174.034,0.0,0.0,1.0,0.0
212306,0,0.808,0.791,-4.534,1,0.0598,0.132,0.0,0.323,0.787,106.932,0.0,0.0,1.0,0.0
188181,0,0.558,0.209,-8.934,1,0.0515,0.852,0.0,0.111,0.41,174.887,0.0,1.0,0.0,0.0
319694,0,0.113,0.271,-12.944,0,0.0348,0.289,0.929,0.105,0.0469,177.119,0.0,1.0,0.0,0.0
186656,1,0.836,0.6,-7.934,0,0.421,0.269,0.0,0.0965,0.453,97.83,0.0,0.0,1.0,0.0
218803,0,0.399,0.914,-3.733,0,0.112,0.0521,0.0,0.0719,0.232,172.005,0.0,0.0,1.0,0.0
164440,0,0.771,0.381,-6.809,0,0.0516,0.151,0.0,0.104,0.534,94.92,0.0,0.0,1.0,0.0
160781,0,0.644,0.615,-5.679,1,0.139,0.471,0.0,0.141,0.678,127.95,0.0,0.0,0.0,1.0
163013,0,0.657,0.678,-11.907,1,0.193,0.713,0.922,0.117,0.448,145.997,0.0,0.0,1.0,0.0
172586,0,0.576,0.522,-6.348,1,0.0354,0.842,3.7e-05,0.118,0.555,102.904,0.0,0.0,1.0,0.0
221277,0,0.61,0.89,-4.603,1,0.0518,0.144,0.0,0.0885,0.416,122.16,0.0,0.0,1.0,0.0
120769,0,0.595,0.526,-10.11,1,0.167,0.778,0.875,0.322,0.944,78.002,0.0,0.0,1.0,0.0
218750,0,0.516,0.62,-5.894,1,0.0325,0.266,0.0,0.116,0.148,145.067,0.0,0.0,1.0,0.0
131161,0,0.653,0.426,-13.338,1,0.0359,0.796,0.844,0.135,0.61,82.15,0.0,0.0,1.0,0.0
346235,0,0.801,0.854,-10.183,1,0.0437,0.00011,0.833,0.136,0.387,128.009,0.0,0.0,1.0,0.0
63049,0,0.767,0.208,-21.687,1,0.0601,0.533,0.857,0.098,0.232,120.089,0.0,1.0,0.0,0.0
347906,0,0.21,0.196,-16.557,1,0.0381,0.854,0.619,0.0721,0.0687,114.714,0.0,0.0,1.0,0.0
405800,0,0.591,0.604,-8.625,1,0.0766,0.358,1.89e-05,0.0748,0.23,141.94,0.0,0.0,1.0,0.0
270493,0,0.704,0.691,-5.414,1,0.158,0.255,0.0,0.129,0.427,143.982,0.0,0.0,1.0,0.0
91000,0,0.917,0.248,-11.572,1,0.0404,0.644,0.0,0.106,0.834,107.978,0.0,0.0,1.0,0.0
219826,0,0.87,0.846,-5.517,1,0.076,0.137,0.0,0.084,0.738,119.999,0.0,0.0,1.0,0.0
235893,0,0.582,0.954,-7.899,1,0.0563,0.000821,0.000309,0.222,0.73,112.003,0.0,0.0,1.0,0.0
181022,0,0.725,0.564,-9.951,0,0.149,0.452,0.000139,0.112,0.175,109.978,0.0,0.0,1.0,0.0
204519,0,0.818,0.558,-8.568,1,0.122,0.00423,1.51e-05,0.313,0.848,161.99,0.0,0.0,1.0,0.0
218788,1,0.514,0.849,-5.668,1,0.06,0.0479,0.0,0.0951,0.365,154.992,0.0,0.0,1.0,0.0
194893,0,0.534,0.613,-7.41,0,0.0591,0.234,0.0,0.227,0.528,144.878,0.0,0.0,1.0,0.0
311786,0,0.164,0.167,-17.032,0,0.044,0.594,0.368,0.224,0.154,87.069,0.0,1.0,0.0,0.0
238143,0,0.727,0.879,-1.167,1,0.129,0.124,1.17e-05,0.244,0.671,146.959,0.0,0.0,1.0,0.0
175800,0,0.491,0.446,-10.135,0,0.0482,0.878,0.573,0.264,0.33,123.683,0.0,0.0,1.0,0.0
216680,0,0.697,0.336,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,0.0,1.0,0.0,0.0
131063,1,0.709,0.789,-3.874,1,0.0723,0.0161,2.85e-06,0.451,0.716,142.923,0.0,0.0,1.0,0.0
236106,0,0.625,0.427,-10.857,1,0.0345,0.641,0.000544,0.335,0.224,93.078,0.0,0.0,1.0,0.0
252052,0,0.756,0.831,-5.639,1,0.0347,0.343,3.14e-05,0.0596,0.965,91.979,0.0,0.0,1.0,0.0
297600,0,0.497,0.853,-3.157,1,0.0434,0.0346,0.00141,0.0968,0.0526,99.958,0.0,0.0,1.0,0.0
159968,1,0.699,0.659,-5.357,1,0.261,0.0272,0.0,0.167,0.478,120.511,0.0,0.0,0.0,1.0
230998,0,0.755,0.612,-9.645,0,0.0405,0.0203,0.258,0.118,0.645,110.019,0.0,0.0,1.0,0.0
189600,0,0.546,0.887,-5.684,1,0.114,0.114,0.0,0.847,0.626,134.076,0.0,0.0,1.0,0.0
210320,0,0.371,0.958,-3.479,0,0.0394,0.0302,0.0909,0.0642,0.635,107.251,0.0,0.0,1.0,0.0
155720,0,0.68,0.878,-5.658,0,0.0405,0.294,0.000414,0.108,0.831,122.999,0.0,0.0,1.0,0.0
375693,1,0.707,0.607,-5.841,1,0.362,0.231,0.000163,0.546,0.526,204.702,0.0,0.0,1.0,0.0
278320,0,0.216,0.477,-8.637,1,0.0313,0.326,0.0,0.893,0.163,70.384,0.0,0.0,1.0,0.0
130173,0,0.652,0.685,-9.354,1,0.103,0.104,8.36e-05,0.124,0.385,135.743,0.0,0.0,1.0,0.0
256013,0,0.462,0.778,-4.365,0,0.0313,0.0226,0.0,0.108,0.219,77.004,0.0,0.0,1.0,0.0
163653,0,0.533,0.678,-5.244,1,0.0256,0.663,0.0,0.145,0.683,80.96,0.0,0.0,1.0,0.0
226413,0,0.718,0.711,-5.746,0,0.11,0.157,5.54e-05,0.1,0.92,173.916,0.0,0.0,1.0,0.0
185933,0,0.646,0.728,-6.266,0,0.0346,0.0515,0.0,0.127,0.805,105.696,0.0,0.0,1.0,0.0
265634,0,0.377,0.95,-3.029,1,0.0491,0.000714,0.894,0.313,0.0981,174.027,0.0,0.0,1.0,0.0
210000,0,0.631,0.729,-7.718,0,0.295,0.513,3.85e-05,0.0723,0.671,91.433,0.0,0.0,1.0,0.0
205593,1,0.756,0.589,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,0.0,0.0,1.0,0.0
474000,0,0.806,0.946,-4.447,1,0.0636,0.000354,0.88,0.058,0.444,125.013,0.0,0.0,1.0,0.0
220865,1,0.607,0.492,-10.189,0,0.512,0.535,7.3e-06,0.0995,0.203,131.98,0.0,0.0,0.0,1.0
147529,0,0.62,0.281,-11.054,1,0.0566,0.807,0.938,0.116,0.238,170.034,0.0,0.0,1.0,0.0
225462,0,0.843,0.729,-7.462,0,0.125,0.0125,0.000221,0.0715,0.932,91.959,0.0,0.0,1.0,0.0
471320,0,0.599,0.589,-10.748,0,0.0313,0.14,0.907,0.169,0.0398,124.0,0.0,0.0,1.0,0.0
239340,0,0.653,0.811,-5.68,0,0.0363,0.262,0.0,0.1,0.404,115.515,0.0,1.0,0.0,0.0
306596,0,0.345,0.659,-5.271,1,0.0351,0.209,0.0,0.966,0.201,80.689,0.0,0.0,1.0,0.0
210423,1,0.532,0.571,-6.291,1,0.041,0.679,0.0,0.109,0.475,144.912,0.0,0.0,1.0,0.0
484180,0,0.578,0.696,-7.457,1,0.0478,0.751,0.0,0.896,0.814,88.039,0.0,0.0,1.0,0.0
172808,0,0.496,0.895,-4.927,1,0.0405,0.0155,1.22e-05,0.369,0.43,149.923,0.0,0.0,1.0,0.0
237029,0,0.191,0.146,-20.977,0,0.0389,0.966,0.92,0.117,0.0384,118.384,0.0,0.0,1.0,0.0
49523,0,0.265,0.124,-23.395,1,0.0456,0.809,0.916,0.114,0.371,100.861,0.0,0.0,1.0,0.0
190066,0,0.666,0.899,-4.913,0,0.0397,0.00885,9.44e-06,0.0726,0.529,129.023,0.0,0.0,1.0,0.0
203000,0,0.377,0.193,-18.928,0,0.0449,0.987,0.9,0.0884,0.285,153.373,0.0,1.0,0.0,0.0
328866,0,0.798,0.843,-5.805,1,0.0485,0.613,3.21e-05,0.273,0.882,94.89,0.0,0.0,1.0,0.0
238805,0,0.761,0.525,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,0.0,0.0,1.0,0.0
273880,0,0.218,0.387,-11.676,1,0.0478,0.9,0.00196,0.172,0.122,168.989,0.0,0.0,1.0,0.0
159506,0,0.216,0.392,-6.348,1,0.0398,0.86,0.000851,0.692,0.222,170.865,0.0,1.0,0.0,0.0
223800,0,0.421,0.819,-3.933,0,0.041,0.0145,0.0,0.12,0.162,92.72,0.0,0.0,1.0,0.0
278106,0,0.662,0.897,-4.742,0,0.0356,0.0173,0.00595,0.302,0.924,145.124,0.0,0.0,1.0,0.0
263760,0,0.458,0.873,-5.336,1,0.0439,6.05e-05,0.737,0.0664,0.551,164.984,0.0,1.0,0.0,0.0
299520,0,0.355,0.197,-11.617,0,0.035,0.96,0.0,0.18,0.239,75.991,0.0,0.0,1.0,0.0
199266,0,0.228,0.989,-4.092,1,0.172,1.7e-06,0.901,0.663,0.0785,127.713,0.0,0.0,1.0,0.0
131666,0,0.803,0.287,-7.654,1,0.0348,0.0772,0.917,0.106,0.354,89.969,0.0,0.0,1.0,0.0
202693,0,0.848,0.825,-4.177,0,0.0899,0.397,0.0,0.0498,0.803,102.047,0.0,0.0,1.0,0.0
369466,0,0.397,0.966,-5.837,0,0.0483,0.00102,0.108,0.638,0.642,174.008,0.0,0.0,1.0,0.0
226920,0,0.7,0.62,-5.072,1,0.043,0.762,0.0,0.0965,0.338,123.879,0.0,0.0,1.0,0.0
226000,0,0.38,0.953,-0.965,1,0.0845,0.000406,1.24e-05,0.0755,0.142,92.485,0.0,0.0,1.0,0.0
247394,0,0.313,0.663,-4.664,1,0.0315,0.424,0.000256,0.313,0.458,156.339,0.0,0.0,1.0,0.0
177025,0,0.722,0.711,-8.555,1,0.0575,0.171,0.00398,0.138,0.489,115.941,0.0,0.0,1.0,0.0
183693,0,0.333,0.259,-11.26,1,0.0409,0.963,2.13e-05,0.0736,0.183,77.396,0.0,1.0,0.0,0.0
139626,0,0.694,0.872,-3.224,1,0.0448,0.162,0.0,0.32,0.967,185.869,0.0,0.0,1.0,0.0
190640,0,0.623,0.972,-2.391,1,0.0424,0.0275,0.0,0.314,0.665,130.013,0.0,0.0,1.0,0.0
102583,0,0.937,0.348,-15.618,1,0.249,0.152,0.0,0.192,0.664,96.986,0.0,0.0,1.0,0.0
154280,0,0.686,0.433,-8.9,0,0.0339,0.239,0.18,0.0898,0.389,88.981,0.0,0.0,1.0,0.0
205800,0,0.571,0.778,-6.305,1,0.0334,0.62,0.0,0.139,0.846,166.098,0.0,0.0,1.0,0.0
180563,0,0.817,0.72,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,0.0,0.0,1.0,0.0
210266,0,0.594,0.305,-12.028,1,0.0482,0.718,0.0231,0.108,0.694,166.7,0.0,0.0,1.0,0.0
307040,0,0.586,0.605,-6.924,1,0.0283,0.488,0.0,0.974,0.247,108.289,0.0,0.0,1.0,0.0
196007,0,0.478,0.516,-7.276,1,0.0267,0.403,0.0,0.0823,0.376,80.09,0.0,0.0,1.0,0.0
411428,0,0.8,0.8,-7.895,1,0.0388,0.00384,0.786,0.0694,0.719,105.004,0.0,0.0,1.0,0.0
235386,0,0.785,0.53,-8.63,0,0.0743,0.729,0.00119,0.225,0.691,99.985,0.0,0.0,1.0,0.0
252906,0,0.728,0.538,-9.097,0,0.0233,0.66,0.00104,0.167,0.79,101.993,0.0,0.0,1.0,0.0
155820,0,0.538,0.609,-5.291,1,0.17,0.385,0.0,0.0968,0.716,199.36,0.0,0.0,1.0,0.0
255746,0,0.511,0.256,-12.872,1,0.0535,0.978,0.0144,0.0588,0.804,89.321,0.0,1.0,0.0,0.0
66786,0,0.525,0.131,-12.787,1,0.458,0.983,0.00433,0.12,0.811,107.007,0.0,0.0,0.0,1.0
200106,0,0.656,0.55,-6.327,1,0.0589,0.708,0.0,0.475,0.868,79.321,0.0,0.0,1.0,0.0
138093,0,0.382,0.965,-3.034,0,0.311,0.0075,0.0889,0.371,0.462,173.909,0.0,1.0,0.0,0.0
270341,0,0.474,0.641,-7.985,1,0.0385,0.62,0.0445,0.188,0.778,139.9,0.0,0.0,1.0,0.0
167322,1,0.596,0.988,-1.292,1,0.13,0.00427,0.000712,0.227,0.738,155.086,0.0,0.0,1.0,0.0
146293,0,0.813,0.442,-11.024,1,0.0401,0.0674,0.664,0.0925,0.89,108.678,0.0,0.0,1.0,0.0
251588,0,0.663,0.71,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,0.0,0.0,1.0,0.0
143258,0,0.654,0.914,-3.106,1,0.129,0.127,0.0,0.277,0.888,174.088,0.0,0.0,1.0,0.0
144374,1,0.712,0.562,-12.361,1,0.0568,0.00149,0.0,0.16,0.55,150.051,0.0,0.0,1.0,0.0
323056,0,0.537,0.527,-8.427,1,0.0366,0.654,6.42e-06,0.086,0.597,151.974,0.0,1.0,0.0,0.0
294586,0,0.562,0.406,-9.924,1,0.0267,0.654,0.0,0.0753,0.263,127.68,0.0,0.0,1.0,0.0
243057,0,0.503,0.582,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,0.0,0.0,1.0,0.0
192029,0,0.742,0.771,-6.276,1,0.048,0.495,2.33e-06,0.285,0.821,111.966,0.0,0.0,1.0,0.0
193591,0,0.541,0.0716,-11.029,1,0.0553,0.821,0.0,0.104,0.328,100.778,0.0,0.0,1.0,0.0
211573,0,0.504,0.748,-4.124,1,0.062,0.0308,0.0,0.295,0.356,125.889,0.0,0.0,1.0,0.0
234769,0,0.542,0.26,-12.104,1,0.0347,0.759,3.98e-05,0.27,0.27,74.842,0.0,0.0,1.0,0.0
213916,0,0.825,0.685,-4.665,1,0.0602,0.387,0.000251,0.363,0.73,92.021,0.0,0.0,1.0,0.0
188571,0,0.65,0.829,-5.177,0,0.0466,0.618,0.000382,0.077,0.223,140.183,0.0,0.0,1.0,0.0
174138,0,0.814,0.675,-6.761,0,0.042,0.00577,0.0818,0.0956,0.776,125.0,0.0,0.0,1.0,0.0
190318,0,0.53,0.835,-3.69,1,0.11,0.0453,0.0,0.0637,0.471,166.02,0.0,0.0,1.0,0.0
205440,0,0.582,0.66,-4.988,0,0.0544,0.399,0.0,0.127,0.484,83.789,0.0,0.0,1.0,0.0
172157,0,0.659,0.53,-10.444,1,0.0347,0.743,2.09e-06,0.189,0.726,126.031,0.0,1.0,0.0,0.0
144693,0,0.534,0.627,-7.609,0,0.0888,0.711,0.000598,0.12,0.736,162.583,0.0,1.0,0.0,0.0
235624,0,0.7,0.899,-8.262,1,0.117,0.096,1.38e-05,0.327,0.674,109.994,0.0,0.0,1.0,0.0
200748,0,0.565,0.776,-6.91,0,0.0395,0.629,1.2e-06,0.975,0.722,79.935,0.0,0.0,1.0,0.0
196138,0,0.761,0.911,-2.561,1,0.136,0.0281,0.0,0.388,0.463,135.018,0.0,0.0,1.0,0.0
157771,0,0.673,0.819,-5.377,0,0.147,0.141,0.0113,0.234,0.342,75.982,0.0,0.0,1.0,0.0
205752,0,0.362,0.886,-4.476,0,0.0662,5.52e-05,0.00191,0.0669,0.507,141.632,0.0,0.0,1.0,0.0
307920,0,0.145,0.135,-16.841,1,0.0429,0.978,0.971,0.323,0.0535,77.975,0.0,1.0,0.0,0.0
275973,0,0.503,0.731,-6.113,1,0.0303,0.526,0.0015,0.12,0.746,115.934,0.0,0.0,1.0,0.0
248133,0,0.706,0.727,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,0.0,0.0,1.0,0.0
319533,0,0.514,0.905,-6.988,1,0.041,0.0605,0.00279,0.362,0.286,120.034,0.0,0.0,1.0,0.0
197440,0,0.607,0.577,-10.147,0,0.0434,0.169,0.0,0.12,0.669,154.498,0.0,0.0,1.0,0.0
197642,0,0.434,0.953,-4.8,0,0.181,0.00104,0.0,0.122,0.386,162.191,0.0,0.0,1.0,0.0
162586,0,0.576,0.736,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928,0.0,0.0,1.0,0.0
234186,0,0.593,0.455,-8.192,1,0.0388,0.366,0.0,0.0914,0.564,202.019,0.0,0.0,1.0,0.0
216226,0,0.559,0.367,-15.487,1,0.033,0.296,1.5e-06,0.238,0.385,110.204,0.0,0.0,1.0,0.0
142226,0,0.558,0.778,-6.747,1,0.0304,0.000658,0.663,0.134,0.385,131.049,0.0,0.0,1.0,0.0
231136,0,0.791,0.348,-9.457,1,0.0434,0.594,1.45e-06,0.097,0.49,131.972,0.0,0.0,1.0,0.0
299706,0,0.558,0.863,-3.53,1,0.178,0.17,0.0,0.289,0.388,173.908,0.0,0.0,1.0,0.0
215746,0,0.379,0.902,-12.766,1,0.0652,3.05e-05,0.798,0.138,0.237,160.069,0.0,0.0,1.0,0.0
317693,0,0.228,0.143,-19.091,0,0.0361,0.949,0.596,0.057,0.0771,133.373,0.0,0.0,1.0,0.0
303464,0,0.353,0.526,-15.455,0,0.0675,0.521,0.416,0.108,0.148,74.658,0.0,0.0,1.0,0.0
202153,0,0.522,0.941,-3.357,0,0.25,0.00621,3.63e-06,0.956,0.0994,130.088,0.0,0.0,1.0,0.0
175253,1,0.653,0.166,-16.146,0,0.0384,0.681,0.484,0.277,0.0718,100.018,0.0,0.0,1.0,0.0
186373,0,0.726,0.772,-11.947,1,0.038,0.111,1.32e-06,0.183,0.867,140.113,0.0,0.0,1.0,0.0
307666,0,0.564,0.729,-5.396,1,0.104,0.552,4.77e-05,0.206,0.964,130.168,0.0,0.0,1.0,0.0
264653,0,0.376,0.541,-7.702,1,0.0297,0.483,0.0,0.116,0.204,136.189,0.0,0.0,1.0,0.0
235053,0,0.364,0.922,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,0.0,0.0,1.0,0.0
240133,0,0.436,0.934,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,0.0,0.0,1.0,0.0
169174,0,0.655,0.569,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267,0.0,0.0,1.0,0.0
148066,0,0.57,0.85,-7.361,1,0.0311,0.087,3.71e-05,0.248,0.91,132.379,0.0,1.0,0.0,0.0
217693,0,0.706,0.814,-5.405,1,0.0569,0.0159,0.0,0.262,0.778,125.472,0.0,0.0,1.0,0.0
